prompt,regenerations,structure_id
"Boxy car with a flat roof, sloped front, and jagged sides.",4,600d910e-2cdc-4a7c-b2e6-cc86c553c8ec
Car with a rectangular roof leading to a sloped hood and tiered rear end. The sides present a mixture of vertical and horizontal elements.,3,600d910e-2cdc-4a7c-b2e6-cc86c553c8ec
"A compact car with a flat, rectangular roof transitioning into a sloped front. The front features distinct ridges, while the rear end is tiered. The sides combine vertical and horizontal brick arrangements.",0,600d910e-2cdc-4a7c-b2e6-cc86c553c8ec
A compact car with a rounded exterior.,6,ad152812-d43b-45d5-888b-054d50979b74
"A car with a small, boxy body featuring rounded edges.",2,ad152812-d43b-45d5-888b-054d50979b74
The car exhibits a rectangular body with elevated bumpers and a slightly curved roof.,9,ad152812-d43b-45d5-888b-054d50979b74
"Featuring a rounded roof and blocky bumpers, the car displays a compact rectangular shape with prominent midsection.",9,ad152812-d43b-45d5-888b-054d50979b74
"This car features a compact rectangular body with rounded front and rear bumpers. The gently curved roof contrasts with the flatter sides, and the rear section is defined by small protrusions, creating a balanced silhouette.",11,ad152812-d43b-45d5-888b-054d50979b74
A compact car with a rounded exterior.,4,c1a5e625-6e20-4116-b67f-955dc04ddd20
"A car with a small, boxy body featuring rounded edges.",2,c1a5e625-6e20-4116-b67f-955dc04ddd20
The car exhibits a rectangular body with elevated bumpers and a slightly curved roof.,20,c1a5e625-6e20-4116-b67f-955dc04ddd20
"Featuring a rounded roof and blocky bumpers, the car displays a compact rectangular shape with prominent midsection.",5,c1a5e625-6e20-4116-b67f-955dc04ddd20
"This car features a compact rectangular body with rounded front and rear bumpers. The gently curved roof contrasts with the flatter sides, and the rear section is defined by small protrusions, creating a balanced silhouette.",5,c1a5e625-6e20-4116-b67f-955dc04ddd20
Car with distinct block-like structure and angular edges.,4,365f64e7-dff9-4c41-9dda-b2fe014456aa
Boxy car featuring a rectangular form with prominent stepped edges.,2,365f64e7-dff9-4c41-9dda-b2fe014456aa
Rectangular car with layered surfaces and angular front and rear.,4,365f64e7-dff9-4c41-9dda-b2fe014456aa
"Geometric car shape with a flat top, stepped sides, and cubic front design.",5,365f64e7-dff9-4c41-9dda-b2fe014456aa
"A rectangular car shape exhibiting stepped sides and a flat, rectangular top. The front and rear have angular structures, with the sides slightly protruding at intervals. The vehicle’s profile is uniform, creating a distinct block-like form.",1,365f64e7-dff9-4c41-9dda-b2fe014456aa
Car with distinct block-like structure and angular edges.,10,af78e408-f62d-4fe9-841e-543163f54b86
Boxy car featuring a rectangular form with prominent stepped edges.,10,af78e408-f62d-4fe9-841e-543163f54b86
Rectangular car with layered surfaces and angular front and rear.,4,af78e408-f62d-4fe9-841e-543163f54b86
"Geometric car shape with a flat top, stepped sides, and cubic front design.",10,af78e408-f62d-4fe9-841e-543163f54b86
"A rectangular car shape exhibiting stepped sides and a flat, rectangular top. The front and rear have angular structures, with the sides slightly protruding at intervals. The vehicle’s profile is uniform, creating a distinct block-like form.",1,af78e408-f62d-4fe9-841e-543163f54b86
"Car with smooth, angular body and streamlined contours.",11,31ef2e62-5178-4583-ae88-381cc4ccccd2
"Automobile featuring a sleek, elongated rectangular shape and rounded edges.",4,31ef2e62-5178-4583-ae88-381cc4ccccd2
"Vehicle with a flat top, angular front, and slightly tapered rear.",11,31ef2e62-5178-4583-ae88-381cc4ccccd2
"Car having a rectangular body, flat rooftop, and rounded front corners. Front and rear are distinctively angular without sharp edges.",3,31ef2e62-5178-4583-ae88-381cc4ccccd2
"Automobile with a streamlined rectangular form, rounded front edges, and a slightly tapered back. The vehicle's top is flat, transitioning smoothly from front to rear, with angular detailing along the sides and corners.",26,31ef2e62-5178-4583-ae88-381cc4ccccd2
"Car with smooth, angular body and streamlined contours.",4,d2e3123c-4070-45cc-9862-2603c621ac8a
"Automobile featuring a sleek, elongated rectangular shape and rounded edges.",13,d2e3123c-4070-45cc-9862-2603c621ac8a
"Vehicle with a flat top, angular front, and slightly tapered rear.",1,d2e3123c-4070-45cc-9862-2603c621ac8a
"Car having a rectangular body, flat rooftop, and rounded front corners. Front and rear are distinctively angular without sharp edges.",3,d2e3123c-4070-45cc-9862-2603c621ac8a
"Automobile with a streamlined rectangular form, rounded front edges, and a slightly tapered back. The vehicle's top is flat, transitioning smoothly from front to rear, with angular detailing along the sides and corners.",0,d2e3123c-4070-45cc-9862-2603c621ac8a
Compact car with a blocky form.,9,158e059a-68ac-4b85-8563-ce9843fff451
Boxy vehicle with tiered layers and angular features.,4,158e059a-68ac-4b85-8563-ce9843fff451
Angular car with pronounced horizontal layers and rectangular front.,8,158e059a-68ac-4b85-8563-ce9843fff451
"A vehicle characterized by its geometric lines, block-like body, and tiered top surfaces.",3,158e059a-68ac-4b85-8563-ce9843fff451
"A blocky car features a rectangular body with an elevated rear section. Its front has a defined, flat surface with distinct, stepped contours leading to a smooth, tiered roofline.",12,158e059a-68ac-4b85-8563-ce9843fff451
Compact car with a blocky form.,2,82d20e6d-25ae-4192-8981-57c9f31cab44
Boxy vehicle with tiered layers and angular features.,6,82d20e6d-25ae-4192-8981-57c9f31cab44
Angular car with pronounced horizontal layers and rectangular front.,1,82d20e6d-25ae-4192-8981-57c9f31cab44
"A vehicle characterized by its geometric lines, block-like body, and tiered top surfaces.",18,82d20e6d-25ae-4192-8981-57c9f31cab44
"A blocky car features a rectangular body with an elevated rear section. Its front has a defined, flat surface with distinct, stepped contours leading to a smooth, tiered roofline.",25,82d20e6d-25ae-4192-8981-57c9f31cab44
Compact car with layered upper and lower surfaces.,2,1a80d128-bbc9-4d3b-b0cd-41f0561a4c11
Boxy car shape with tiered edges and a smooth roofline.,5,1a80d128-bbc9-4d3b-b0cd-41f0561a4c11
"Car with a rectangular body, layered top, and defined rear.",4,1a80d128-bbc9-4d3b-b0cd-41f0561a4c11
"Car featuring a flat top, tiered sides, and a blocky front. The rear end is squared, extending downward into structured layers.",17,1a80d128-bbc9-4d3b-b0cd-41f0561a4c11
"A compact car with rectangular dimensions, featuring a flat top and layered sides. Front and rear sections blend into boxy formations, with the front section slightly extending outwards below the main body. The rear is a squared-off section descending from the roofline in even layers.",4,1a80d128-bbc9-4d3b-b0cd-41f0561a4c11
Compact car with layered upper and lower surfaces.,0,d466b20e-70ea-4cba-b86c-3172c1ebee8a
Boxy car shape with tiered edges and a smooth roofline.,3,d466b20e-70ea-4cba-b86c-3172c1ebee8a
"Car with a rectangular body, layered top, and defined rear.",3,d466b20e-70ea-4cba-b86c-3172c1ebee8a
"Car featuring a flat top, tiered sides, and a blocky front. The rear end is squared, extending downward into structured layers.",13,d466b20e-70ea-4cba-b86c-3172c1ebee8a
"A compact car with rectangular dimensions, featuring a flat top and layered sides. Front and rear sections blend into boxy formations, with the front section slightly extending outwards below the main body. The rear is a squared-off section descending from the roofline in even layers.",1,d466b20e-70ea-4cba-b86c-3172c1ebee8a
Toy vehicle with a rectangular body and cylindrical forms.,8,b4499da0-3acc-45b6-8c36-d905612ea3ac
Vehicle with a rectangular base and rounded front sections.,7,b4499da0-3acc-45b6-8c36-d905612ea3ac
Toy car featuring a rectangular form with curved front and rear ends.,5,b4499da0-3acc-45b6-8c36-d905612ea3ac
"Compact car shape with a rectangular base, curved front, and rear extension parts.",9,b4499da0-3acc-45b6-8c36-d905612ea3ac
"Rectangular base, curved sides, and cylindrical front extensions, creating a compact vehicle appearance.",4,b4499da0-3acc-45b6-8c36-d905612ea3ac
Toy vehicle with a rectangular body and cylindrical forms.,8,51f0e45d-0c32-41ad-ab29-ae2b634d578a
Vehicle with a rectangular base and rounded front sections.,0,51f0e45d-0c32-41ad-ab29-ae2b634d578a
Toy car featuring a rectangular form with curved front and rear ends.,35,51f0e45d-0c32-41ad-ab29-ae2b634d578a
"Compact car shape with a rectangular base, curved front, and rear extension parts.",1,51f0e45d-0c32-41ad-ab29-ae2b634d578a
"Rectangular base, curved sides, and cylindrical front extensions, creating a compact vehicle appearance.",25,51f0e45d-0c32-41ad-ab29-ae2b634d578a
Compact car with a rectangular form and blocky contours.,3,fae66562-8b10-4805-a5ca-3f51c5b0364c
"A small vehicle with layered elements, featuring a squared outline.",12,fae66562-8b10-4805-a5ca-3f51c5b0364c
"The car exhibits a boxy profile with evenly stacked rectangular layers, shaping the body.",10,fae66562-8b10-4805-a5ca-3f51c5b0364c
"Blocky car features a squared front, tiered layers forming a compact shape, and elevated rear.",22,fae66562-8b10-4805-a5ca-3f51c5b0364c
"This car showcases a rectangular structure with a blocky hood, tiered body panels, and a slight rear elevation, creating a compact and robust form.",100,fae66562-8b10-4805-a5ca-3f51c5b0364c
Compact car with a rectangular form and blocky contours.,1,a289d45a-7e83-46ce-acbb-ba7ca3564a78
"A small vehicle with layered elements, featuring a squared outline.",12,a289d45a-7e83-46ce-acbb-ba7ca3564a78
"The car exhibits a boxy profile with evenly stacked rectangular layers, shaping the body.",5,a289d45a-7e83-46ce-acbb-ba7ca3564a78
"Blocky car features a squared front, tiered layers forming a compact shape, and elevated rear.",0,a289d45a-7e83-46ce-acbb-ba7ca3564a78
"This car showcases a rectangular structure with a blocky hood, tiered body panels, and a slight rear elevation, creating a compact and robust form.",3,a289d45a-7e83-46ce-acbb-ba7ca3564a78
"Compact car with blocky, interconnected components.",5,f47572ab-d0ef-4e5b-acb0-d5ebfa7cd2e0
Compact car featuring a block-like structure with well-defined edges.,10,f47572ab-d0ef-4e5b-acb0-d5ebfa7cd2e0
"Quadrilateral car shape with a low, flat rooftop and protruding front.",5,f47572ab-d0ef-4e5b-acb0-d5ebfa7cd2e0
"Boxy car with distinct, staggered block sections creating angular contours.",12,f47572ab-d0ef-4e5b-acb0-d5ebfa7cd2e0
"A compact quadrilateral car with a low, flat roof, short front section, and angular sides. The rear exhibits a slightly raised block formation, while the front ends in a sloped, tapering point. The sides reveal staggered, geometric formations enhancing the overall angular look.",3,f47572ab-d0ef-4e5b-acb0-d5ebfa7cd2e0
"Compact car with blocky, interconnected components.",2,722eae41-de64-4d0c-a24c-286f69c74c9c
Compact car featuring a block-like structure with well-defined edges.,5,722eae41-de64-4d0c-a24c-286f69c74c9c
"Quadrilateral car shape with a low, flat rooftop and protruding front.",16,722eae41-de64-4d0c-a24c-286f69c74c9c
"Boxy car with distinct, staggered block sections creating angular contours.",0,722eae41-de64-4d0c-a24c-286f69c74c9c
"A compact quadrilateral car with a low, flat roof, short front section, and angular sides. The rear exhibits a slightly raised block formation, while the front ends in a sloped, tapering point. The sides reveal staggered, geometric formations enhancing the overall angular look.",11,722eae41-de64-4d0c-a24c-286f69c74c9c
